"gender","marriage","age","rank","kid","com","growth_origin","sectors_code","position_code","ccode","com_size","CSEP_prob","position_clean","nationality","n_fam","CSEP","salary","fam_wealth","edu","eng","livcost","wealth_init","wealth_rank","com_house","com_child","hpref_dist","hpref_safe","hpref_fq","hpref_loc","hpref_edu","hpref_nroom","salary_mth","hpref_price","spouse_edu","spouse_rpe","spouse_gender","spouse_age","visaperiod"
1,0,33,2,0,-0.9814661,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51238.78,1883.157,84.88019,80.63561,1020.583,53121.93,4,2,1,4,5,5,4,0,1,4269.898,3202.424,78.01,0,1,29.89497,730
0,1,31,2,3,-0.5846829,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,51256.58,1869.25,85.20568,85.91277,1018.344,53125.83,4,1,0,5,4,4,4,1,3,4271.382,3203.536,94.63001,0,1,30.07918,730
1,1,35,1,1,2.185599,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46063.76,1900.943,85.83563,79.9971,927.7334,47964.7,3,1,0,3,3,4,3,1,2,3838.647,2303.188,95.45341,1,1,33.39737,365
1,1,31,2,1,1.800338,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51297.96,2031.17,85.82682,84.53176,1034.14,53329.13,4,1,1,3,4,5,5,0,2,4274.83,3206.123,96.71985,1,0,28.90008,730
1,1,30,1,0,1.888721,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46077.15,1997.08,89.26881,81.93345,925.6787,48074.23,3,3,1,4,3,3,3,0,2,3839.763,2303.858,66.82012,1,0,26.00088,365
1,0,32,1,0,0.921783,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46030.08,1852.473,84.35667,84.08095,927.7329,47882.55,3,2,0,3,3,4,3,0,1,3835.84,2301.504,78.01,1,0,31.51403,365
1,0,35,2,0,0.1092237,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51194.86,1961.046,89.004,82.68305,1030.683,53155.9,4,2,0,4,5,5,3,0,1,4266.238,3199.679,78.01,0,1,33.2051,730
1,1,30,2,2,1.057025,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51188.26,1872.85,84.69321,83.97629,1019.694,53061.11,4,3,0,4,4,5,4,1,4,4265.688,3199.266,92.91727,1,0,28.15135,730
1,1,33,2,2,0.1991166,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51272.4,1763.445,89.58938,80.51221,1020.684,53035.84,4,3,1,4,4,4,5,1,4,4272.7,3204.525,93.69673,0,0,31.8958,730
1,1,31,2,1,1.205407,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51207.05,1876.901,86.97663,87.1181,1019.295,53083.95,4,1,1,4,4,3,3,1,3,4267.254,3200.441,78.15564,1,0,29.44865,730
1,0,26,1,0,0.6612893,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46028.64,1897.774,85.90107,80.82456,909.0266,47926.42,3,1,1,3,4,3,3,0,1,3835.72,2301.432,78.01,0,0,22.71542,365
1,1,36,3,3,0.4854628,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,64113.13,2009.615,87.28453,80.92278,1293.211,66122.75,4,1,1,4,5,5,5,1,3,5342.761,4007.071,52.13369,0,1,34.64308,10950
0,1,32,1,0,-0.6114695,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,45994.64,1988.046,83.16558,82.14443,923.9325,47982.68,3,1,1,3,4,3,4,0,2,3832.886,2299.732,80.99975,0,1,30.9304,365
1,1,34,2,0,-0.5260955,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51205.29,1870.942,89.19117,85.43526,1014.187,53076.24,4,2,1,4,4,4,4,0,2,4267.108,3200.331,70.07237,0,0,32.95768,730
1,1,30,2,3,0.1838258,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,51301.42,1927.708,89.39581,82.39125,1028.372,53229.12,4,2,0,3,4,3,4,1,3,4275.118,3206.338,78.08631,0,0,27.29095,730
1,1,34,2,1,0.8648401,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51211.49,2004.341,86.33007,80.19119,1018.254,53215.83,4,2,0,4,4,4,3,1,2,4267.624,3200.718,79.86424,1,0,32.70371,730
1,0,32,3,0,0.8439444,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63965.17,1955.69,85.36422,82.3785,1263.724,65920.86,4,2,1,4,4,5,4,0,1,5330.431,3997.823,78.01,0,0,28.68132,12410
1,0,30,3,0,-1.624606,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63985.53,1880.161,83.76699,78.8391,1290.626,65865.69,4,1,1,5,4,5,3,0,0,5332.128,3999.096,78.01,1,1,27.0773,13140
1,1,33,2,2,0.03730978,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51251.69,1910.82,85.32558,85.35037,1016.319,53162.51,4,1,1,4,4,4,5,1,3,4270.974,3203.231,76.1351,0,0,30.91601,730
1,1,33,2,0,0.8325038,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51247.69,1952.126,85.85962,84.96798,1031.829,53199.81,4,2,0,4,5,4,5,0,3,4270.64,3202.98,84.7361,1,0,32.7313,730
1,1,33,2,1,-0.8627035,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51235.74,1896.591,87.13005,81.92362,1032.247,53132.33,4,2,0,4,5,4,4,1,3,4269.645,3202.234,77.43861,0,0,29.43448,730
1,1,31,1,0,0.006850351,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46059.8,2007.189,88.20569,80.85742,923.4771,48066.99,3,1,1,4,4,3,4,0,3,3838.317,2302.99,71.53744,1,0,28.07919,365
0,1,30,1,1,-0.3651154,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46075.49,1861.022,86.20465,79.60134,911.7087,47936.51,3,1,0,3,3,4,3,1,3,3839.624,2303.774,66.46402,0,1,29.06413,365
1,0,35,1,0,-1.231766,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46001.6,2104.77,84.52193,85.15681,909.7472,48106.37,3,1,0,4,3,3,3,0,1,3833.466,2300.08,78.01,0,0,32.86036,365
1,0,32,3,0,1.490788,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63985.52,1933.074,87.617,82.0151,1285.048,65918.59,4,1,1,4,4,5,4,0,1,5332.126,3999.095,78.01,1,1,29.94084,12410
1,0,34,1,0,-1.305091,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46134.93,1867.731,87.71536,81.14041,927.0503,48002.66,3,1,1,4,4,3,4,0,0,3844.577,2306.746,78.01,0,0,33.01092,365
1,1,33,3,1,0.6485793,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,63979.78,1912.352,87.4351,80.57574,1289.419,65892.13,4,1,1,4,4,4,5,1,3,5331.649,3998.736,94.29943,1,0,30.74022,12045
1,1,31,1,0,0.8842856,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46018.56,1836.56,86.90562,85.78697,896.7105,47855.12,3,1,1,3,3,4,3,0,3,3834.88,2300.928,81.29199,0,0,31.0089,365
1,1,32,3,3,-0.04967163,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,63949.59,1974.76,85.14282,83.38685,1261.728,65924.35,4,1,0,4,4,5,5,1,3,5329.133,3996.85,82.66695,1,0,30.36658,12410
1,0,30,1,0,1.096583,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46150.1,1907.465,85.13752,84.72921,913.7146,48057.56,3,2,0,4,4,4,4,0,1,3845.842,2307.505,78.01,0,0,27.19003,365
1,0,30,1,0,0.3792919,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,45965.78,1873.276,85.05414,85.47593,927.9126,47839.06,3,2,1,3,4,4,3,0,0,3830.482,2298.289,78.01,1,0,28.18598,365
1,1,31,2,0,0.329682,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51247.14,1879.926,86.40144,80.26736,1011.405,53127.07,4,3,1,4,4,4,5,0,1,4270.595,3202.947,80.32437,1,0,28.05367,730
1,1,32,2,2,-0.8492803,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51182.7,2023.019,86.50542,81.04827,1005.935,53205.72,4,3,0,4,5,4,4,1,3,4265.225,3198.919,74.51054,1,0,29.3551,730
1,1,30,1,0,0.4164653,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46111.9,1985.088,87.09344,82.33529,927.9284,48096.99,3,2,1,3,3,3,4,0,2,3842.659,2305.595,90.02951,0,0,28.0349,365
0,0,29,2,0,0.1325445,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51206.94,1935.17,86.26982,82.27158,1017.281,53142.11,4,3,1,4,4,5,5,0,1,4267.245,3200.434,78.01,1,1,28.79164,730
0,1,31,3,3,1.516055,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,64000.39,1965.894,85.05882,82.17173,1292.891,65966.28,4,3,1,4,4,4,4,1,2,5333.365,4000.024,93.38347,1,1,27.75829,12775
1,0,36,1,0,-1.403809,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,0,46121.75,1926.351,85.09221,86.2473,926.5775,48048.1,3,1,1,4,3,4,4,0,0,3843.479,2306.087,78.01,1,0,33.97308,365
1,1,31,1,0,1.321877,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,45997.35,1956.108,87.02912,78.01845,918.1684,47953.45,3,2,0,4,3,4,3,0,2,3833.112,2299.867,86.51152,0,0,28.68905,365
1,0,31,2,0,-0.2140373,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51240.05,1919.76,86.73601,87.11958,1010.789,53159.81,4,3,1,4,4,5,3,0,0,4270.004,3202.503,78.01,0,0,29.40844,730
1,1,30,1,3,-0.9996942,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,0,46112.45,1852.638,88.10913,83.43906,926.9241,47965.08,3,1,1,3,4,4,4,0,2,3842.704,2305.622,83.92524,1,0,28.29933,365
1,1,34,1,0,-0.6840651,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,45990.05,1864.106,86.2061,86.76181,918.7001,47854.16,3,1,0,4,4,4,3,0,2,3832.504,2299.503,53.49627,0,0,31.58159,365
1,0,36,3,0,-0.4057087,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63898.73,1825.779,82.75083,82.12973,1286.781,65724.51,4,3,0,4,4,4,4,0,1,5324.894,3993.671,78.01,1,0,35.05827,10950
0,1,31,1,1,-1.259698,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46026.81,1955.523,84.67421,82.69595,925.6221,47982.34,3,1,1,3,4,3,4,0,1,3835.568,2301.341,76.419,1,1,30.2433,365
1,1,32,1,2,-0.04543244,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,46112.73,1881.123,86.89734,81.20779,915.1601,47993.86,3,1,1,4,3,4,4,1,4,3842.728,2305.637,66.27862,1,0,31.55965,365
1,1,34,3,0,-0.01970985,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,64050.41,1913.239,85.95359,84.059,1276.842,65963.64,4,1,1,4,4,4,3,0,1,5337.534,4003.15,76.70532,0,0,31.62641,11680
0,0,34,3,0,1.149004,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63993.31,1956.145,84.10137,81.53982,1275.864,65949.46,4,1,0,5,5,3,4,0,1,5332.776,3999.582,78.01,0,1,30.95027,11680
1,0,32,1,0,0.6032444,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46114.29,1867.679,85.46921,84.88512,933.6558,47981.97,3,3,0,3,4,3,3,0,1,3842.858,2305.715,78.01,1,0,30.77807,365
1,0,34,1,0,-0.4572995,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46089.95,1887.604,89.21308,82.37082,911.9956,47977.56,3,1,0,3,3,4,3,0,1,3840.829,2304.498,78.01,0,1,31.08133,365
0,0,28,3,0,-0.05383479,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,64007.46,1841.064,86.89044,82.49319,1292.504,65848.52,4,3,0,4,4,4,3,0,1,5333.955,4000.466,78.01,0,1,25.68483,13870
1,0,31,2,0,-0.6406467,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51257.48,1913.526,85.60366,82.14642,1021.651,53171.01,4,1,1,5,5,4,5,0,1,4271.457,3203.593,78.01,0,0,28.96354,730
1,0,33,1,0,0.5927431,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46036.07,1928.472,85.6367,80.15693,932.7701,47964.54,3,2,0,4,4,4,3,0,0,3836.339,2301.803,78.01,0,0,30.15272,365
1,1,33,1,1,-0.9866332,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46065.78,1990.189,87.35547,81.13506,936.9869,48055.97,3,1,1,3,4,3,4,1,3,3838.815,2303.289,71.04126,0,0,30.76365,365
1,1,32,1,0,-0.6663647,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46166.29,1961.23,85.64909,86.58327,922.86,48127.52,3,1,1,4,3,3,4,0,1,3847.191,2308.315,64.17822,0,0,30.11363,365
1,1,35,2,1,-0.3712274,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51282.27,1805.814,86.13186,83.74421,1017.86,53088.08,4,2,0,3,4,4,4,1,4,4273.522,3205.142,91.89721,0,0,31.24684,730
1,1,29,2,2,0.3169399,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51253.48,1906.207,85.93472,86.11481,1025.371,53159.69,4,1,1,4,4,5,4,1,4,4271.124,3203.343,83.37506,1,0,28.10127,730
0,1,28,1,0,-1.606366,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46028.92,2053.572,86.75873,85.12505,906.385,48082.49,3,1,1,3,4,3,3,0,3,3835.744,2301.446,72.97035,1,1,27.09792,365
0,0,30,2,0,-1.116307,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51088.04,1929.262,86.52669,83.37767,1010.652,53017.31,4,2,1,5,4,4,5,0,0,4257.337,3193.003,78.01,1,1,28.59111,730
0,0,33,1,0,-2.120554,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46042.15,1887.147,87.69163,82.89714,898.0515,47929.3,3,2,0,3,4,4,4,0,1,3836.846,2302.108,78.01,0,1,31.88951,365
1,0,30,2,0,-0.1960361,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51141.42,1972.544,85.81217,79.16283,1019.035,53113.96,4,2,1,5,5,4,5,0,1,4261.785,3196.339,78.01,1,0,27.94284,730
1,1,34,1,2,-0.5248518,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,46115.44,1802.373,84.81671,80.32314,897.6708,47917.81,3,3,0,3,4,3,3,0,3,3842.953,2305.772,77.05061,0,1,31.5756,365
1,1,30,2,1,0.946946,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51240.31,1900.582,89.68906,84.04619,1041.198,53140.89,4,2,0,4,4,4,4,1,4,4270.026,3202.519,72.96719,0,0,27.91532,730
1,1,31,1,1,-0.5129544,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46016.36,1927.66,83.70789,81.22917,935.9252,47944.02,3,3,1,4,3,4,4,1,3,3834.697,2300.818,96.58511,0,0,29.70733,365
1,0,28,1,0,0.08813425,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,45997.32,1859.288,87.27584,86.1641,926.1108,47856.61,3,2,1,3,4,3,3,0,1,3833.11,2299.866,78.01,0,0,27.77666,365
1,1,30,1,1,-0.5821149,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46022.34,1873.745,87.84033,82.30541,904.8262,47896.08,3,1,1,4,3,4,4,1,2,3835.195,2301.117,65.12476,1,0,27.08872,365
0,0,29,1,0,-0.7238002,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46061.34,2017.68,87.6058,84.98173,931.6654,48079.02,3,3,0,3,4,3,3,0,1,3838.445,2303.067,78.01,1,1,26.87242,365
1,0,30,3,0,0.03493707,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,64053.57,1906.253,83.08814,84.51935,1296.212,65959.83,4,1,1,5,4,5,4,0,1,5337.798,4003.348,78.01,0,0,27.94519,13140
1,1,31,2,0,0.1478318,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51249.48,1891.64,83.50074,80.17296,1020.862,53141.12,4,1,0,3,5,5,4,0,1,4270.79,3203.092,68.81498,1,0,28.83744,730
1,1,31,1,1,-1.26994,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,0,46113.26,1959.418,86.20063,86.68409,915.5467,48072.68,3,2,0,4,4,4,4,1,2,3842.772,2305.663,76.94937,0,0,29.69469,365
0,1,34,1,0,0.2390101,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46052.19,1982.578,87.8235,81.60199,917.1142,48034.77,3,1,1,3,3,3,4,0,1,3837.683,2302.61,86.13888,1,1,30.68856,365
1,1,35,3,1,1.542311,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,64038.67,1796.167,87.25625,80.6499,1281.988,65834.84,4,2,0,4,3,3,4,0,2,5336.556,4002.417,97.3221,1,0,31.81626,11315
1,0,34,3,0,0.3898358,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63945,1935.289,84.12116,76.09304,1289.786,65880.29,4,3,0,4,5,4,5,0,0,5328.75,3996.563,78.01,1,0,30.28241,11680
1,0,31,3,0,1.302651,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,63917.26,1951.555,84.99805,85.6336,1264.919,65868.81,4,1,1,4,5,4,4,0,1,5326.438,3994.829,78.01,1,0,29.55506,12775
1,1,32,1,0,0.8566394,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46082.49,1775.257,84.49134,79.85693,924.7668,47857.75,3,3,1,4,4,3,3,0,2,3840.208,2304.125,82.17279,1,0,30.05668,365
0,1,35,3,1,1.315887,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,64153.9,1924.815,88.0587,82.5837,1270.962,66078.71,4,2,0,5,4,4,5,1,2,5346.158,4009.619,80.05972,1,1,32.93178,11315
1,1,33,1,1,-2.511794,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46090.69,1862.553,85.31802,82.77485,925.6119,47953.24,3,2,1,3,3,4,4,0,3,3840.891,2304.535,81.27518,1,0,30.12145,365
1,1,34,2,0,-0.658945,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51231.74,2015.717,85.3798,81.57457,1013.444,53247.46,4,1,0,4,4,5,5,0,0,4269.312,3201.984,66.92468,0,0,31.19776,730
0,0,32,2,0,-0.1772644,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51280.32,1866.472,86.02586,79.39176,1018.722,53146.79,4,1,0,5,4,3,5,0,1,4273.36,3205.02,78.01,1,1,29.70754,730
1,1,36,2,2,0.6561165,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,51213.11,2017.576,85.0167,79.43349,1036.818,53230.69,4,1,0,4,4,4,4,0,3,4267.759,3200.82,70.14476,0,0,35.28627,730
1,1,35,1,1,-0.1166847,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46032.02,1881.507,88.80155,79.39006,904.8444,47913.52,3,2,0,3,3,4,3,1,2,3836.001,2301.601,86.94124,0,0,33.86524,365
1,1,36,2,1,2.051106,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51060.24,1980.979,87.33079,83.50204,1026.656,53041.21,4,1,0,5,4,5,4,0,4,4255.02,3191.265,87.55935,1,0,34.45071,730
1,0,30,3,0,0.05809066,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,64020.06,2003.979,84.40647,82.00503,1275.973,66024.04,4,2,1,5,3,5,4,0,1,5335.005,4001.254,78.01,0,0,27.50529,13140
1,0,34,2,0,-0.7692951,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51219.41,1875.72,84.40567,82.5055,1014.839,53095.13,4,1,1,4,3,5,5,0,1,4268.284,3201.213,78.01,0,0,31.14645,730
1,0,34,2,0,0.4474467,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51126.54,1915.918,85.50422,81.26771,1016.715,53042.46,4,2,1,4,4,4,4,0,1,4260.545,3195.409,78.01,1,0,32.27034,730
0,1,29,1,1,0.943021,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46080.67,1818.628,86.74033,82.89336,919.233,47899.29,3,1,0,3,3,4,3,1,3,3840.055,2304.033,71.03063,1,0,26.70787,365
1,1,30,3,1,0.1340027,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,64140.85,1852.367,82.69421,79.18058,1297.022,65993.22,4,3,1,4,5,4,4,1,2,5345.071,4008.803,88.50205,1,0,29.20115,13140
1,1,28,3,1,-0.02473423,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,63953.12,1831.818,88.16428,87.90192,1294.864,65784.94,4,2,0,4,5,4,5,1,1,5329.427,3997.07,64.81756,1,0,25.56746,13870
0,0,31,2,0,0.470036,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51126.73,1902.208,85.16321,80.48066,1026.478,53028.93,4,1,0,5,3,5,4,0,0,4260.56,3195.42,78.01,1,1,28.54314,730
1,0,33,1,0,-1.602256,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,0,46077.3,1946.702,87.08564,86.32211,911.466,48024,3,2,0,3,3,4,3,0,1,3839.775,2303.865,78.01,0,0,29.99476,365
1,1,32,1,0,0.5073754,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46119.73,1832.913,88.29412,80.19055,911.0985,47952.64,3,1,0,4,3,3,3,0,1,3843.31,2305.986,81.19275,0,0,31.59511,365
0,0,32,3,0,1.667546,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,64011.67,1926.761,83.58558,82.07009,1268.252,65938.43,4,3,1,4,5,4,4,0,0,5334.305,4000.729,78.01,0,1,29.0322,12410
1,0,30,1,0,0.2138488,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46097.56,1847.261,87.07714,80.01085,921.975,47944.82,3,1,0,3,4,3,4,0,1,3841.463,2304.878,78.01,1,0,28.85971,365
1,0,28,2,0,-2.150199,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51203.11,1818.512,86.73371,82.21297,1027.172,53021.62,4,2,0,4,4,4,4,0,1,4266.926,3200.194,78.01,1,0,25.02892,730
1,1,29,1,0,-1.000575,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46097.15,2029.664,85.46792,84.30679,915.1726,48126.81,3,1,0,3,4,3,3,0,3,3841.429,2304.857,74.31162,0,0,26.2458,365
1,1,29,1,1,1.06305,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46097.08,1906.492,88.51309,84.45565,930.6496,48003.57,3,1,0,4,4,4,3,1,3,3841.424,2304.854,76.32818,0,0,26.71649,365
1,1,32,1,0,0.4211258,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,0,46111.61,1846.52,85.47546,82.16678,914.0732,47958.13,3,2,0,4,3,4,3,0,3,3842.634,2305.581,74.3927,1,0,31.60703,365
1,1,33,2,3,0.6547977,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,51263.37,1837.447,86.11693,86.12301,1009.785,53100.81,4,1,1,3,5,5,4,1,3,4271.947,3203.96,59.00168,0,0,30.58445,730
1,1,35,3,2,0.07289528,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,63904.9,2000.594,87.68311,80.96556,1289.547,65905.5,4,1,1,5,4,4,5,1,4,5325.408,3994.056,92.723,1,0,33.21169,11315
1,0,30,1,0,-0.07629757,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46003.61,1896.518,85.23975,84.65455,917.6043,47900.13,3,1,0,3,3,4,3,0,0,3833.634,2300.181,78.01,1,0,26.2191,365
1,1,33,2,1,1.47546,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,51189.09,1978.894,83.13429,82.48423,1045.272,53167.98,4,3,0,3,4,3,5,1,3,4265.757,3199.318,66.31566,0,0,31.35324,730
1,1,32,1,0,1.129354,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46050.12,1902.807,87.95417,82.87971,920.3687,47952.93,3,2,1,3,3,4,3,0,1,3837.51,2302.506,76.03643,1,0,28.77736,365
1,1,33,2,0,-0.5938172,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,51303.5,1911.266,86.46498,79.93664,1023.706,53214.77,4,2,0,5,3,5,4,0,0,4275.292,3206.469,79.2705,1,0,32.48602,730
1,1,30,1,0,1.19721,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,45940.47,1903.744,83.66267,81.538,938.4292,47844.21,3,1,0,4,3,4,3,0,1,3828.372,2297.023,77.36571,0,0,29.29636,365
1,1,32,1,2,1.250341,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",4,1,46129.5,1835.533,82.63768,82.75335,915.5142,47965.04,3,2,1,4,3,4,4,1,3,3844.125,2306.475,88.15295,1,0,30.68292,365
1,1,31,1,0,-2.091095,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",2,1,46066.39,1968.973,85.62671,88.64162,909.3469,48035.36,3,2,0,3,3,4,4,0,3,3838.866,2303.319,70.83937,1,0,28.16609,365
1,1,30,1,1,0.4243897,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46051.53,1911.493,85.4728,80.84617,932.7273,47963.02,3,2,0,4,3,4,4,1,2,3837.627,2302.576,65.78006,1,0,27.67778,365
0,0,28,1,0,0.1854619,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46015.92,1888.971,83.34597,85.07012,925.0009,47904.89,3,2,1,3,4,4,4,0,0,3834.66,2300.796,78.01,0,1,25.33747,365
1,0,30,1,0,-2.058807,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46114.99,1731.989,83.38112,82.54562,922.4754,47846.98,3,1,0,4,3,3,3,0,1,3842.916,2305.75,78.01,1,0,26.62873,365
1,1,32,1,1,0.8454244,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",3,1,46175.24,1811.967,87.93482,84.879,917.4748,47987.2,3,2,1,4,4,4,3,1,3,3847.936,2308.762,82.00057,0,0,29.92337,365
1,1,31,1,3,-1.088275,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",5,1,46078.78,1878.628,85.60781,81.97391,903.8368,47957.4,3,1,1,3,4,4,3,0,3,3839.898,2303.939,66.17887,1,0,28.52302,365
0,0,30,2,0,0.3465784,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,51166.38,1919.416,85.84953,82.90239,1028.077,53085.8,4,2,1,3,4,5,5,0,1,4263.865,3197.899,78.01,1,1,28.30103,730
1,0,31,1,0,0.1797696,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46073.31,1871.621,88.3438,87.19831,925.4761,47944.93,3,2,1,4,3,4,3,0,0,3839.442,2303.665,78.01,0,0,28.93602,365
1,0,28,1,0,0.6418599,3.135913,3,60,750,5,0.95,"Information Technology/Software","India",1,1,46145.66,1871.704,85.42584,80.90131,926.6007,48017.37,3,1,1,4,4,4,4,0,0,3845.472,2307.283,78.01,0,0,27.38383,365
