"hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm","hopt_price"
2,0,5,3,5,2,1.21355633454113,311970.392530364
2,0,3,3,5,3,0.45540350171527,231553.640837294
4,1,5,4,5,3,2.4272138215559,374268.340769653
4,1,4,4,4,4,2.9243773464096,455581.15598637
2,0,4,2,3,4,0.942374091953224,240008.569661798
4,0,3,2,4,3,1.01103787537574,245508.412113216
4,0,1,0,2,1,-2.53817137863761,126129.548380757
5,0,4,1,3,1,-0.163667053469541,201707.883522218
5,0,4,2,3,2,0.835069792350073,239613.425485942
2,0,2,2,1,5,0.679640295503656,231153.038720697
1,0,2,4,5,3,0.753148169121772,239098.497462396
4,0,3,2,2,3,0.349188922127362,227365.182844416
4,0,3,0,2,3,-0.318048949048178,202055.267201163
3,0,3,2,4,1,-0.822310011977949,188950.102017741
3,0,5,1,5,1,0.535528003177681,232093.143254239
4,0,3,1,4,3,0.50476306644251,229464.195557288
4,1,2,1,1,4,-0.128364404979282,208884.717716937
4,1,5,1,3,1,0.271387554875238,217204.006777347
3,0,3,4,4,4,1.93659196618262,392815.242390953
3,0,4,3,3,1,-0.19285872442723,202728.607423232
2,0,2,4,4,2,-0.225206889050165,206586.958723887
4,1,2,1,3,2,-0.21025068057967,205822.823575099
3,0,2,1,4,3,-0.650968887796343,193384.840347083
4,0,3,2,4,1,-1.61871814379497,172963.730092498
3,0,2,1,2,2,-0.950860083747888,182796.133222817
2,1,4,4,3,1,-1.07173754681704,183300.483492665
2,1,2,4,5,3,1.31844529937828,256299.015816697
2,0,2,3,5,4,1.06590672613383,244488.733389964
2,0,2,1,4,5,0.757927215156205,238080.798971207
4,0,2,3,1,3,-0.0597818181368484,207629.287363561
1,1,4,4,3,3,0.390744746228855,224301.854813186
2,0,3,2,4,5,1.04703694970679,243370.198144012
4,1,4,3,4,4,2.11301373450008,391034.443103339
4,0,3,4,3,1,0.0920338123759164,212684.79515043
3,1,3,3,4,4,1.78992247833125,333090.101099588
3,0,2,4,2,1,-0.789682059937605,185961.340374888
1,0,3,1,1,5,-0.662310499477353,190107.257900339
3,0,3,0,4,3,-0.436956625159572,193666.820003744
2,1,3,1,5,4,0.52207490948276,226471.788816629
2,0,1,4,4,4,0.454562416135432,231414.81761587
3,1,4,3,5,1,0.0518134319174435,215902.802510361
4,1,3,1,2,5,1.45850877645428,354459.903050184
4,0,2,1,4,1,-0.890689223414728,188451.665621018
2,0,3,1,1,4,-0.361124069906632,200215.80620331
2,0,4,1,4,3,-0.320516789461845,201262.144762827
2,0,4,2,4,3,0.355504840787288,225054.770817322
1,1,2,0,1,4,-1.16548606142603,179337.767097981
3,1,3,3,3,2,0.0958217762331745,214057.369911899
3,1,4,1,2,2,0.169326589708762,216112.674262167
4,1,1,3,3,3,1.06541643350625,243368.426856444
2,0,4,2,2,1,-1.34837724356339,176254.825990963
4,0,3,3,2,1,-0.510371505177695,197198.484049973
1,0,2,2,4,3,-1.21986523156467,176500.286933876
2,0,4,1,4,2,-0.284126157182115,200313.796706134
2,0,4,1,3,1,-1.22965251505142,179150.08396387
5,0,2,2,1,1,-0.820554647567425,186876.73926683
2,0,2,1,3,1,-1.87587749339968,149870.25023747
3,0,3,0,3,2,-0.963571676868935,183846.090557747
1,0,1,1,3,5,-1.21170213879291,180319.986330406
3,0,2,1,2,3,-0.857223173038505,185872.189668134
3,0,3,1,4,3,0.0252052730564185,213547.226606821
3,0,1,1,4,5,0.0193608566822598,213389.920903297
3,1,5,0,4,3,0.616480446616912,235291.87372901
2,0,4,0,4,1,-1.58499427115588,174391.468996907
1,0,3,1,2,1,-3.13213853665551,162889.359552488
3,1,3,2,5,4,1.95305271588186,433455.586049227
2,0,4,3,5,2,0.596503644278891,232033.39241356
4,0,3,0,2,2,-1.08145500594856,184243.744718079
2,0,3,3,4,4,0.635844133964171,236788.929810066
2,0,5,2,4,4,1.17669208392795,256610.865168485
4,0,4,1,2,3,-0.0126923259278785,212247.5760133
3,0,2,0,1,4,-1.5685414584539,170480.691251903
3,1,3,4,1,2,0.206803072833351,217239.059780285
2,0,4,3,4,1,-0.239516091533886,205722.267474055
1,0,3,1,3,2,-1.41171401455098,173810.939063072
3,1,4,0,4,4,0.32909678527448,221297.817919794
1,0,2,4,5,4,0.0668250597055972,216345.209990686
2,0,4,4,4,3,0.956542397804081,249318.239962407
5,1,3,0,4,3,1.67156969380051,342931.750220952
2,0,3,1,3,2,-1.02889976704136,183571.103615632
2,0,1,1,3,1,-2.40344398410078,120815.235258191
3,0,4,3,3,3,0.988773123372977,254371.103261007
2,0,3,2,3,1,-1.99397897114611,124857.024411979
4,0,2,1,2,4,0.325253846123161,221810.785104133
2,0,3,1,3,2,-1.04232146978842,180949.691032503
5,0,1,3,1,3,0.282753368100625,222527.163384232
4,1,4,3,3,3,1.17433839460294,288438.493259008
4,0,2,1,3,2,-0.502275421776179,195283.712402358
3,0,3,0,2,2,-1.58393686311997,171760.746311302
3,0,3,0,4,1,-1.70764441479835,170931.7140858
4,0,2,2,2,1,-1.34745077755102,176693.89510703
1,0,2,0,3,4,-1.56034982243452,169858.214923664
1,0,2,0,2,4,-2.33948934935397,134526.889319605
2,0,4,4,5,2,1.4120755116871,238863.72880725
5,0,4,0,4,3,0.654780550225533,230464.872525396
1,0,4,2,5,3,1.20695413283155,286285.224587511
5,1,3,1,1,2,-0.30150086459002,203574.24048883
2,1,4,1,5,1,-0.366741606580813,200205.228231749
3,0,3,1,4,2,-0.479581804559688,198516.277503853
2,1,1,1,2,2,-1.24404634347282,178686.033010519
3,1,2,4,5,1,0.477512585405395,226545.55571361
2,0,3,2,3,5,0.723195055657947,232831.920628343
2,1,4,1,2,3,-0.348416789623341,203642.69380001
5,1,4,1,2,2,1.41721003524384,239236.788345293
2,0,2,1,4,2,-0.86676663976842,186279.261440939
2,0,1,1,2,4,-1.21902137845223,179749.76944414
1,1,2,2,4,5,0.551297808928368,229468.411293809
1,0,3,2,5,3,0.0844230790704774,213996.34504271
2,0,1,3,3,2,-0.866847351361345,187545.974246408
1,0,2,2,3,4,-1.40378196179757,172373.191644772
4,1,3,0,4,2,-0.253698633616856,209103.057171014
5,0,2,1,3,1,-0.328701475323232,201707.859114653
2,0,1,0,3,3,-2.29594180171177,141664.499999597
3,0,1,0,3,2,-1.5476021586697,171887.501184153
3,0,2,1,3,4,-0.0238876494067292,210308.62689195
4,0,3,2,2,3,0.0245100772144551,214400.71519395
5,0,2,1,3,2,0.779684043826721,242281.949323322
2,0,4,1,3,3,-0.603847479050553,190868.917905011
1,0,3,0,2,4,-1.63501201791358,173552.957638222
3,1,4,1,2,3,-0.117068328330689,213716.652407758
4,0,3,3,2,2,0.0707615465572055,215790.001260666
1,1,4,4,4,1,0.534707263718159,227254.776759832
4,0,2,1,1,2,-1.16260925863744,175385.604443162
3,0,2,2,3,2,-0.409522282864458,201165.986136589
3,0,2,2,3,4,0.962945446324523,253773.636611015
2,0,2,0,2,1,-2.30882542931462,155645.731486621
3,0,4,2,4,2,0.526039532992553,231028.06335802
3,0,4,3,5,1,0.556688031180141,231744.693771339
3,1,3,2,3,5,1.44086924247065,337750.961976037
1,0,1,2,3,5,-0.142801132973962,212535.775229673
2,0,3,4,4,3,0.725997195296026,233784.781733448
3,0,4,1,3,2,-0.51149297608691,196824.358971202
4,0,4,2,4,1,0.13083111466924,217143.179577762
4,0,4,3,2,3,1.21637062642803,290491.299049361
4,0,3,1,2,2,-0.371166325444485,203213.263734268
5,0,1,2,2,3,-0.127293822801932,207843.543344141
4,1,4,1,5,2,0.995228507125342,244382.595127495
4,0,5,2,4,3,1.46180475500581,377784.651106455
1,0,4,2,5,3,-0.667165754706134,194882.696426126
1,0,2,3,4,3,-0.591947499586016,191387.628283455
4,0,2,2,4,2,0.0690709977019948,211433.692637753
3,0,2,2,3,1,-1.77695825274357,164563.254116172
4,0,4,1,1,3,0.0778277165882573,214698.118323525
4,1,4,2,3,4,1.64852972009397,367775.302683335
4,0,2,1,3,4,0.357323574904472,226042.883061672
3,1,5,1,4,4,1.7690102682733,317443.949851123
5,0,4,3,2,2,1.38312303020697,256863.19862533
1,1,3,1,2,5,-0.297335792996599,203754.522182818
3,0,3,1,5,3,0.656814714767316,236881.872121531
4,0,4,2,1,2,0.052956204588576,217445.415756224
1,0,5,4,4,1,-0.078142073680057,208596.143017517
1,0,4,2,3,2,-0.75529404615945,185513.273146849
4,1,3,1,4,4,1.24786641390731,308419.475734632
2,0,4,2,3,4,0.906723864686937,235600.019958042
4,0,3,4,3,1,-0.118919521644782,208412.472265924
3,0,1,2,3,5,1.12570143106056,248382.291035113
3,0,2,1,2,3,-0.652598508592801,190934.396997704
4,0,3,2,4,3,0.590867401838896,233064.243321227
3,1,5,1,5,4,1.6989689501135,338143.583033782
4,1,4,3,3,1,0.400865883937419,220833.031474065
3,0,4,2,3,2,-0.220478190190454,205087.389569305
1,0,4,1,2,5,-0.376578014011224,199725.899016198
2,0,1,3,3,3,-0.682892636899582,190720.798378991
3,1,4,3,4,4,2.16418689409765,381348.501744916
4,0,4,1,3,4,1.1043149827529,254510.129195505
4,0,2,0,5,5,1.01926367900803,247639.085727403
2,0,5,3,5,4,2.03116310927152,409185.181659234
3,0,1,0,2,4,-1.24301677380339,178426.772539829
4,0,3,1,5,3,0.700190420419375,233659.165428506
4,0,2,0,2,5,0.169859510209032,218277.143337828
3,0,3,0,3,2,-0.842737811432356,185298.018233156
5,1,1,1,1,5,0.997178481586567,255616.235845551
5,0,4,2,4,1,-0.17634681296863,206358.717622969
3,0,1,1,2,4,-0.86511910196847,187752.044945285
3,0,2,1,3,2,-1.00778517721303,182429.325799983
2,0,5,3,4,2,1.00642824131754,252019.627571819
5,0,2,1,1,2,-0.634091787261858,190532.170878212
2,0,3,1,4,1,-1.19703320301697,174796.608602109
2,1,4,4,5,2,1.81956146512287,336872.929061459
3,0,2,1,2,3,-0.824279906532468,185954.989444841
4,0,2,2,4,3,0.761767957981762,241038.783707155
4,1,5,3,2,3,1.63185996930801,333815.865967241
4,0,4,1,3,3,0.302851542643498,225757.378915219
1,0,3,4,5,3,0.631187099998054,236396.273758409
2,1,4,1,4,3,-0.0843726461743631,213156.051257102
5,0,1,0,1,3,-2.29997690495548,126382.28022829
2,1,4,1,3,3,0.19050654708047,219224.164220539
4,0,1,1,3,3,-0.619205468826941,194060.588957961
3,1,2,1,3,3,-0.447529956769317,193919.209753591
4,0,1,1,4,3,-0.0664406680420724,211473.131159661
1,1,5,4,3,4,1.73014444672454,318060.893605659
3,0,1,0,2,5,-1.13730062856623,179856.042708646
2,0,3,2,5,2,-0.159385583138773,201646.251958008
3,1,5,1,2,2,0.481025391806736,226606.289559142
2,0,1,0,4,1,-2.99278265328772,134990.006787757
1,0,4,3,3,3,0.0929618397070401,217565.270216894
4,1,4,1,4,2,0.791386491936858,244961.657400045
4,1,4,2,4,5,2.66950649042201,458983.820483516
2,0,2,1,3,2,-0.822396839457192,187267.792785095
2,1,3,2,3,2,-0.272457736178562,203679.447893019
2,1,5,3,5,1,0.407825405245981,226748.725771867
2,0,1,4,4,3,-0.369661665195403,200613.062361164
4,0,4,3,1,3,0.56251423006421,226346.507382999
1,0,1,1,3,3,-1.64873584995481,166710.68693499
3,0,2,2,4,1,-0.91469164779738,188626.099246954
5,0,2,1,2,1,-1.23036153109327,176000.836566374
3,1,3,3,5,3,1.63703604807862,317447.308247048
5,0,3,1,2,3,0.854794533895777,235368.475008255
4,0,2,1,3,3,0.0847615206564165,214869.223328346
3,0,5,3,4,4,2.24750873108509,415423.461577917
5,0,1,1,1,5,0.178129172728565,217360.539913212
4,0,2,1,3,3,0.170876044214662,220934.964162343
1,0,1,1,3,5,-0.610639005651787,190539.760912831
5,0,2,0,2,4,-0.0877335184133879,211016.267617075
3,1,4,2,5,3,0.999550018889628,257146.260754869
4,0,1,2,3,5,0.505822145422489,226484.972167957
1,0,1,1,4,3,-1.80689608039936,171567.702818968
4,0,1,2,2,2,-0.650663913891191,191324.315161702
3,0,3,2,2,4,0.241339708427621,221029.762307443
3,0,4,0,3,3,-0.592493439789947,192282.771076922
2,0,1,1,4,4,-0.0239810080891229,207777.073867892
2,0,2,3,1,4,-0.22311645906051,205943.200675643
2,1,4,0,3,4,0.577969290646345,234260.427497363
1,0,5,1,4,3,-0.187149122701975,202314.544715481
5,1,4,2,3,4,2.55170572010538,418508.191643317
1,1,5,1,4,5,1.41267718149717,292739.368291939
4,1,3,3,4,1,0.788312854817086,236440.014368092
3,1,5,1,3,5,2.10044438683206,432150.870288304
3,1,5,4,3,2,0.887182096655174,237756.968342986
2,0,3,1,2,2,-1.23940421077176,176710.098261832
1,0,4,3,4,3,0.213694485815777,217473.800975659
4,0,3,2,4,1,0.109774926703289,216474.849377947
4,0,3,2,5,5,2.03807465880695,405504.692400763
2,0,3,1,2,3,-0.60821542628541,188995.64869035
5,1,3,1,3,1,-0.700257262684792,189368.619042731
3,1,3,0,2,4,0.0787935008661398,215792.386106325
2,1,4,2,5,4,1.76207344216581,347934.496441762
1,1,4,2,5,2,0.464019746696494,227331.119590554
3,0,3,1,1,2,-1.14674286406871,177782.017984298
3,0,1,4,5,4,1.55874319077367,371928.475837603
4,1,2,1,3,4,0.572485508641185,227323.89364012
2,0,3,0,3,4,0.1777116610297,218656.241039834
1,0,2,3,3,3,-0.787517503901552,185221.738474838
3,1,4,1,3,5,1.6058912199326,343698.986886624
4,0,5,1,2,3,0.74466215306029,235165.386527441
2,0,1,0,3,1,-2.53856246961619,127956.618798335
3,1,3,2,4,4,1.24616537986236,296885.764141932
4,0,4,1,2,1,-0.718216952749526,191842.874681048
1,0,3,3,5,3,0.495808214512476,229696.228039009
1,1,5,2,4,2,-0.802877716726365,185286.114692602
2,0,1,0,1,3,-2.37081794781855,138991.244766881
1,0,2,2,4,5,0.442625200760089,229072.638984623
4,0,3,3,2,2,0.103459890304606,215010.330234429
3,0,2,0,3,3,-0.773937111766953,187615.621503362
4,0,2,3,3,2,-0.157191235282098,207055.86579234
3,0,2,1,2,3,-1.14187648472874,178842.466636667
4,1,3,0,3,4,1.09259527481111,245784.452849229
1,0,3,0,1,4,-1.75189487981757,168509.004467163
2,0,3,1,4,3,-0.21811359200344,208109.106923304
3,1,3,2,4,2,0.219537715510637,221940.146416741
3,1,5,4,3,4,2.08637372982825,434564.365422687
2,0,1,1,1,5,-0.435554974943399,198230.905401183
1,0,2,3,1,3,-1.29881371535718,179651.733224966
4,1,2,3,2,3,0.881579549931039,243874.877997915
4,0,3,1,2,1,-1.44760631759483,172315.825932456
3,0,2,1,2,3,-1.05870818601694,184179.320054634
3,0,1,3,3,5,1.13575207756937,251549.13042909
2,0,2,1,2,2,-1.36446868178626,175153.00180194
2,0,2,3,2,3,-1.13238729140336,180156.198023861
4,1,5,2,2,3,1.19753390071709,301221.172194278
1,0,2,3,5,3,-0.343712817616996,197397.477269128
3,1,4,1,4,3,0.73764906487173,237029.406478477
3,1,4,1,2,3,0.0289578369347031,214368.678464247
4,0,1,3,1,1,-1.47172222534734,170657.802555958
1,0,3,1,4,3,-0.955012422994982,182672.553280566
2,0,1,0,4,3,-1.31367699305786,176471.299997564
3,0,3,2,4,5,1.54527674412357,361660.935967223
1,0,4,1,4,2,-0.906844113429793,186451.089803751
1,0,3,1,3,5,0.695592325085251,232464.28650393
4,1,4,3,1,2,0.697632337419282,233313.260749558
4,0,5,2,4,1,0.689683896315989,236123.546123281
3,1,3,2,2,5,1.79453887165783,346075.201993952
2,0,1,1,2,5,-0.221726874011391,203198.455247243
3,1,2,3,2,2,-0.500551100696446,194960.52541564
3,0,1,1,2,3,-0.79305587370688,186190.80573069
5,0,3,1,1,1,-0.929540483200693,184091.472263924
1,1,4,2,2,4,-0.155705412982852,204931.596073947
1,0,2,1,1,4,-1.61996668639603,170846.347160716
3,0,3,3,2,3,-0.15364751313916,204151.539423551
5,0,1,0,1,2,-1.07593454243089,183329.179272874
2,1,4,1,3,3,-0.102926209182234,213313.678446864
1,0,4,1,4,3,-0.205291144201087,207491.161330216
2,1,3,3,2,3,-0.000501289757880462,215243.766396084
2,1,2,1,2,4,-0.326379893595712,197366.085787666
3,0,4,0,3,4,-0.37915580244931,197046.934950922
3,0,2,3,2,2,-0.567768126200116,194198.168064552
3,0,2,4,4,2,0.438579667610167,228329.898086866
2,0,2,1,4,4,0.197119023132424,217662.342107451
4,0,1,0,2,3,-1.19851527924643,175628.635360178
2,0,1,3,3,4,0.223889610645454,217196.344144897
1,1,4,3,5,3,0.962021942948318,252564.000429288
4,0,4,2,2,5,1.57012545108929,322301.043181807
4,0,3,1,3,2,-0.500402259130354,195847.966661931
3,0,1,1,3,3,-1.36824996591879,176594.253938191
5,0,3,1,3,3,0.107572315543901,212062.749029968
1,0,3,1,4,3,-0.699107156325103,189173.717931168
2,0,2,1,3,3,-0.388137953746654,200697.241606788
4,0,4,0,1,4,0.143188597640724,217304.785252387
2,0,2,1,2,2,-1.92332371428908,117841.113357608
1,1,5,4,2,4,0.640766599482858,236397.501579633
3,0,1,0,3,2,-1.25679084995963,177025.944949413
2,0,4,3,4,2,-0.1853863030517,205209.049700302
4,0,3,3,5,3,1.43210171390283,245542.461099387
2,0,3,1,2,4,-0.14675687573997,207204.239411815
1,0,2,2,3,5,-0.189505395176225,202186.963765577
5,1,3,1,2,3,0.884620433066779,240343.418516935
3,0,3,1,5,3,0.926469091236554,241254.162676986
4,0,3,3,2,2,-0.350400320823572,197907.389829797
2,0,4,1,2,3,-0.509129790119972,197789.85139376
1,0,4,4,5,2,0.94341446943443,243634.409460428
4,0,3,1,4,2,-0.078913078549902,212713.871131108
3,0,2,0,5,3,-0.0730673601327715,208169.700323911
2,0,4,4,3,1,-0.326890141701937,198604.656039297
3,0,2,0,3,2,-1.51710731078684,169293.143219818
5,1,4,1,5,3,1.87401254498283,402076.943515761
4,0,4,2,3,2,0.641611226774938,231295.928701277
4,0,5,1,3,1,-0.659523020855947,193926.356295305
4,0,3,1,5,1,0.0776644176347661,215086.602105274
3,0,1,3,2,4,0.243194592402716,216131.825048273
3,0,1,3,3,4,0.218891261266215,217567.875266664
4,0,1,1,1,2,-2.09758845944583,154604.331253534
3,0,2,2,3,3,0.18054331053971,219632.555339794
4,1,2,1,3,3,-0.0766058271923312,206881.765090145
2,1,3,3,4,2,-0.267288659482024,205096.155695497
1,1,2,3,4,2,-0.628681303511193,193410.212465703
4,1,2,1,2,2,-0.542355940715778,196981.770266403
4,0,2,1,3,3,0.0774421285873762,211710.276239836
3,1,4,1,2,4,0.183639118004153,216944.832160018
2,1,4,2,2,4,0.679631175393523,235940.659999724
2,0,3,0,2,5,-0.184500247827242,204901.021079393
3,0,4,1,3,3,-0.182228798850482,201649.038165661
1,1,2,4,5,5,1.49935143317682,354308.947380373
4,0,2,1,3,3,-0.409133737606705,197121.072151886
2,1,4,1,2,4,0.414392911689663,221943.904487847
2,0,2,1,4,4,0.531770906529197,228287.688580027
2,1,5,2,5,5,2.42822892848699,373734.284937481
2,0,5,3,5,3,1.45599504386755,317126.843651789
2,0,2,1,1,4,-1.30224302261743,176299.162877688
4,1,4,1,2,3,0.786065435314187,240432.525557839
2,0,3,1,3,2,-1.25566920733868,180350.892910792
3,1,5,3,4,3,1.56692022558909,355007.647654222
2,1,4,3,3,2,0.15566967689556,216278.899037066
2,1,3,3,2,4,0.0698364244491319,217159.659296061
3,0,2,2,5,3,0.814691143239843,237685.071133592
3,0,4,2,3,1,-0.859994168007261,185938.055659586
3,0,1,2,2,2,-1.20586095025826,175714.642236602
2,0,4,0,4,3,0.0716132002871171,216224.597608656
3,0,3,1,2,2,-0.906866655696179,186471.837259879
2,0,1,2,5,3,0.112968671463488,213771.11368242
3,0,5,3,3,2,0.477518747118362,225335.666177377
2,0,3,1,1,1,-2.42515609533791,120733.889104525
3,0,4,1,4,1,-1.09440683166631,184195.606755334
1,0,4,2,5,2,-0.232112990097203,201931.912695716
3,0,3,0,1,4,-0.420014857622539,202756.792561458
3,0,2,1,2,1,-1.45021823721655,171154.048785547
3,0,2,2,2,3,-0.676282124872693,194253.166920126
3,0,4,1,2,2,-0.73929376084677,190194.702787811
4,0,3,0,4,2,-0.791408954957303,188855.143584766
4,0,4,1,2,2,-0.602234084529252,189966.239832432
5,0,3,1,2,1,0.207422973398589,218722.916993694
1,1,2,1,2,4,-1.11468233136812,183122.078313171
1,1,4,1,5,4,0.945607492373113,244222.416552606
2,0,3,4,2,4,0.378163370120431,222919.385204244
2,1,5,1,3,2,-0.0424572161095457,209488.369465891
5,1,4,4,3,2,1.44597905478132,363881.847229357
2,0,1,1,4,5,0.131337648270064,219334.217942198
3,1,2,2,4,3,0.382891612123222,220900.603346788
4,0,2,1,3,3,-0.150597433149348,208040.697659241
3,0,2,1,4,3,-0.445419612123604,194374.870214577
3,0,5,3,4,3,1.86788902755874,432562.289257106
1,0,3,1,3,3,-1.06141253265629,181606.687227167
1,0,4,1,5,4,0.783648262788935,244539.924384719
2,0,2,0,2,4,-0.653779578858464,193252.410024741
3,0,2,0,2,2,-1.90759595681253,117339.072047682
4,0,5,1,2,4,0.922353389181783,241542.675277992
2,0,2,1,3,5,1.25386577722411,251263.952062587
4,0,4,1,4,1,0.3626130943134,222542.632362776
3,1,3,2,3,4,0.904063822882314,239270.933031218
3,0,3,3,4,3,0.908127712106915,239612.149667661
3,1,3,3,3,4,1.04221810595124,255189.368651814
3,0,3,4,2,4,1.2234111659476,271490.279343988
2,0,1,2,4,5,0.330655771888447,223732.643099182
4,1,4,1,2,2,0.02892347804724,212718.403402193
3,0,2,1,4,3,-0.261313170981529,206369.575329967
3,0,4,2,4,3,0.495953010751639,229173.303089577
2,1,1,1,3,3,-0.756391544608484,188955.498923529
2,0,4,1,3,3,-0.495071458655811,197616.756371127
5,1,2,0,4,4,1.52593472419719,366283.342699418
1,0,2,1,3,4,-0.635552311410603,195747.768468078
4,0,3,2,3,2,0.15457401490886,218024.073108586
5,0,3,1,2,1,-0.225615065587689,209073.569318375
3,1,2,2,4,4,0.450554182704855,230875.366747761
3,0,3,3,3,4,0.79634013862661,240878.261253735
4,0,3,3,4,1,0.238970543779596,217977.809859635
4,1,4,3,5,5,3.35778395842913,547280.445577293
3,0,3,0,5,1,-0.590666325249744,189364.928756077
2,0,2,2,1,3,-1.12945126496121,175718.781340214
5,0,3,2,3,5,2.09238548905946,401777.164304029
1,0,2,1,2,3,-1.87844672683669,157560.677902589
5,0,2,3,3,1,0.676613812678651,233205.465758604
2,0,4,3,2,3,-0.00233136764931177,217275.467329606
3,0,1,0,2,4,-0.772191647196192,188913.912718142
3,0,3,1,1,2,-1.29804772339075,177159.759560724
2,1,5,2,3,2,0.609538543473119,234024.054425142
2,1,5,2,3,3,0.856981321590276,241092.347452898
5,0,2,3,3,2,0.199529287020629,220389.967252865
4,0,5,2,5,1,1.27345930373227,293437.009001164
3,1,1,0,1,5,-0.564619942933718,193100.829493175
2,1,4,1,2,4,-0.0304749167819107,209530.551050465
2,1,3,1,3,5,0.458972689083299,230654.117571454
2,1,4,3,3,1,-0.549539403209583,198542.715925417
2,0,3,1,3,3,-0.361280692168229,196350.207334053
2,0,2,0,4,3,-1.44012515716695,166683.117342066
4,0,2,0,2,4,-0.171035768265542,204507.308648569
4,0,2,2,5,1,0.0566155268943717,213027.050713823
2,0,4,1,2,1,-1.46176707205462,169709.907291288
2,0,2,2,4,4,0.039179714444837,213851.084473102
2,0,4,1,2,5,1.47978261713765,315701.434382659
4,0,4,1,3,3,0.46343118175844,225485.337455793
5,0,3,1,3,2,-0.311480457028109,199158.641964498
2,1,2,4,4,3,0.638685399723054,233418.740595836
4,0,3,1,4,4,0.731335175464539,230453.555173374
1,1,5,1,2,2,-0.390029950990992,200320.21214333
3,0,2,2,4,2,-0.0888138681115468,213051.013776456
4,0,3,4,4,4,2.07345640400487,408759.805039461
4,0,1,1,3,3,-0.521713769312111,197144.189653583
1,0,4,3,3,4,0.946914904607391,245450.23670061
3,0,1,3,3,2,-0.622908967699877,193938.992992024
2,0,3,2,4,3,0.274230055353068,224889.489658697
3,0,1,3,2,3,-0.980388384632178,183426.769687956
2,0,2,2,1,2,-1.87416926428657,132138.924851047
2,1,3,4,4,4,1.61927486431449,358056.883396726
5,0,3,2,1,1,-0.235399507345025,205524.42450416
1,0,3,0,3,5,0.0501733965698106,212512.910657653
4,1,2,1,2,4,-0.000611922250449176,216340.594729302
1,0,2,4,4,5,0.919023905373647,244537.79015761
2,0,2,1,4,2,-1.27683946457519,177241.494623188
3,1,3,1,3,2,-0.4674538570725,196341.933749728
3,0,3,1,2,4,0.145605275690654,220003.865768277
4,0,2,1,4,1,-1.0006426877439,182105.251183326
4,1,4,3,2,4,1.2386331670662,310385.427091475
3,0,3,0,3,3,-0.353679402506551,199033.27892951
4,0,3,0,1,1,-1.84064628747051,145412.333022846
3,1,3,4,2,4,0.954058791996586,257525.916366374
3,0,3,4,2,5,2.34793909271329,412526.434519891
2,0,2,1,3,5,0.711837544108399,234220.944891432
3,0,2,2,3,1,-1.4163619882819,165303.434179702
3,0,5,4,5,5,2.99483352202764,486004.216417476
2,0,3,0,2,2,-2.17924024307159,129491.771138838
4,0,3,2,2,3,0.273476464033254,226640.02011756
3,1,3,3,3,5,1.69176721801457,324784.519895059
4,1,4,4,3,2,1.22140767594584,243970.011280711
2,0,4,3,2,3,0.338807339697528,227299.689433915
3,0,4,2,3,4,1.2089045265905,273423.713847485
2,0,2,1,2,5,0.00998211408661762,212355.652454105
5,0,1,1,3,4,0.441918968094683,228202.558704436
1,0,2,2,2,5,-0.165984689555373,206540.374967544
5,0,3,0,5,4,1.53502385278388,317368.883891613
4,0,4,2,3,4,1.1274260321997,246125.648954937
4,0,2,1,3,2,-0.366410127014752,201760.777125641
3,0,3,2,4,3,0.832524612590542,237170.987399116
2,0,3,0,3,2,-1.57045874177188,166062.338483133
4,1,3,2,2,5,2.15479447253605,396236.753872314
3,0,3,3,4,2,0.503768024269329,228162.011054348
5,0,2,3,3,1,0.220853823546318,217783.23735842
2,1,4,1,3,4,0.317716829372803,223316.984543652
2,0,3,1,1,1,-1.87284366252333,133761.486908704
4,0,2,3,5,4,1.77498964378854,349887.986031289
3,1,4,3,5,1,0.282074668037259,221575.525154665
1,0,4,2,5,2,-0.475887053350252,197267.183434059
5,0,3,2,5,1,0.854411707023602,244416.220687471
4,1,3,0,5,3,1.05241537833397,252566.302068184
3,0,1,0,2,2,-2.05976134976076,117252.657681791
5,1,5,1,3,2,1.33993710267512,274561.485283469
2,0,5,2,4,3,0.438029384274537,226839.305904942
3,1,5,2,5,2,2.05375173488371,373735.015550542
3,0,3,2,3,2,-0.0213941293240921,213694.774342741
3,0,3,4,5,4,2.80826026430765,438293.678656209
2,1,3,1,4,3,-0.0372689629623252,212610.541436966
3,0,4,1,4,2,0.0968349975148807,215361.775513413
4,0,4,0,4,3,0.609020454238388,231241.719396711
2,1,5,1,4,3,0.639590943505876,231596.854320657
2,0,3,1,2,1,-2.26607628452708,135334.182094505
4,0,2,4,4,3,1.47144231346821,343844.830213327
2,0,2,1,2,1,-2.1547664241029,154094.742516663
1,0,2,2,4,2,-1.1984159590977,178346.299939957
3,0,2,0,3,4,-0.659741072672845,191100.594416536
5,1,2,1,1,4,0.913587548617235,239824.37024432
3,1,4,4,4,5,3.06062306671436,447331.021447289
2,0,3,4,4,2,0.274195983717046,222126.235109122
1,0,3,2,3,3,-0.810311587667526,187766.161912771
4,0,2,0,3,2,-0.676830208616582,192891.634158033
4,0,3,2,4,2,0.499047514027642,225454.971949061
3,0,3,1,5,3,0.30493120676477,221571.879027372
3,0,2,0,1,4,-0.574964602822509,194499.922318498
